# dataset: GeoCSV 2.0
# delimiter: |
# global_model: Cascadia_ANT+RF_Delph2018
# global_id: Cascadia_ANT+RF_Delph2018
# global_title: 3D vertical shear-wave velocity model of the Cascadian forearc from the joint inversion of ambient noise dispersion and receiver functions
# global_summary: Cascadia_ANT+RF_Delph2018 was created from the joint inversion of ambient noise Rayleigh waves dispersion measurements (8-50 seconds) and adaptive CCP-derived receiver functions (see Delph et al., 2015, 2017 for details of methodology; Delph et al., 2018 for details of this model).
# global_reference: Delph, Levander, and Niu (2018)
# global_reference_pid: doi:10.1029/2018gl079518
# global_data_revision: r0.1
# global_version: v0.0
# global_Conventions: CF-1.0
# global_Metadata_Conventions: Unidata Dataset Discovery v1.0
# global_author_name: Jonathan R. Delph
# global_author_email: jdelph@purdue.edu
# global_author_institution: Purdue University
# global_author_url: https://www.eaps.purdue.edu/delph/
# global_geospatial_lon_min: -124.8
# global_geospatial_lon_max: -120.0
# global_geospatial_lon_units: degrees_east
# global_geospatial_lon_resolution: 0.2
# global_geospatial_lat_min: 40.0
# global_geospatial_lat_max: 49.0
# global_geospatial_lat_units: degrees_north
# global_geospatial_lat_resolution: 1.0
# global_geospatial_vertical_min: -3.0
# global_geospatial_vertical_max: 80.0
# global_geospatial_vertical_units: km
# global_geospatial_vertical_positive: down
# global_repository_name: EMC
# global_repository_institution: EarthScope
# global_repository_pid: doi:10.17611/dp/cascadiaantrfd2018
# global_keywords: seismic,Rayleigh waves dispersion,shear wave,s wave,Cascadian forearc,ambient noise dispersion,receiver functions
# global_acknowledgment: Model was provided by Jonathan R. Delph of Department of Earth, Environmental and Planetary Sciences, Rice University
# global_history: [2024-01-03] Converted to netCDF via CRESCENT data tools.
# global_comments: CRESCENT CVM tools development project.
# global_grid_mapping_name: latitude_longitude
# global_utm_zone: 10
# global_ellipsoid: WGS84
# longitude_column: longitude
# longitude_variable: longitude
# longitude_standard_name: longitude
# longitude_long_name: Longitude; positive east
# longitude_units: degrees_east
# latitude_column: latitude
# latitude_variable: latitude
# latitude_long_name: Latitude; positive north
# latitude_units: degrees_north
# latitude_standard_name: latitude
# depth_column: depth
# depth_variable: depth
# depth_positive: down
# depth_standard_name: depth
# depth_long_name: depth below sea level
# depth_units: km
# easting_column: easting
# easting_variable: easting
# easting_standard_name: easting
# easting_long_name: easting; UTM
# easting_units: m
# northing_column: northing
# northing_variable: northing
# northing_long_name: northing; UTM
# northing_units: m
# northing_standard_name: northing
# vs_column: vs
# vs_variable: vs
# vs_dimensions: 3
# vs_long_name: Shear-wave velocity
# vs_display_name: S Velocity (km/s)
# vs_units: km.s-1
# vs_coordinates: easting northing
# vs_grid_mapping: latitude_longitude
longitude|latitude|depth|easting|northing|vs
-120.4|41.6|1|716678.0|4608631.5|2.9558
-120.4|41.6|2|716678.0|4608631.5|3.0746
-120.4|41.6|3|716678.0|4608631.5|3.1545
-120.4|41.6|4|716678.0|4608631.5|3.1737
-120.4|41.6|5|716678.0|4608631.5|3.1964
-120.4|41.6|6|716678.0|4608631.5|3.3127
-120.4|41.6|7|716678.0|4608631.5|3.4245
-120.4|41.6|8|716678.0|4608631.5|3.4733
-120.4|41.6|9|716678.0|4608631.5|3.5074
-120.4|41.6|10|716678.0|4608631.5|3.5616
-120.4|41.6|11|716678.0|4608631.5|3.5805
-120.4|41.6|12|716678.0|4608631.5|3.5965
-120.4|41.6|13|716678.0|4608631.5|3.6126
-120.4|41.6|14|716678.0|4608631.5|3.5876
-120.4|41.6|15|716678.0|4608631.5|3.5749
-120.4|41.6|16|716678.0|4608631.5|3.5757
-120.4|41.6|17|716678.0|4608631.5|3.5511
-120.4|41.6|18|716678.0|4608631.5|3.5128
-120.4|41.6|19|716678.0|4608631.5|3.4996
-120.4|41.6|20|716678.0|4608631.5|3.4944
-120.4|41.6|21|716678.0|4608631.5|3.4833
-120.4|41.6|22|716678.0|4608631.5|3.4784
-120.4|41.6|23|716678.0|4608631.5|3.4838
-120.4|41.6|24|716678.0|4608631.5|3.4974
-120.4|41.6|25|716678.0|4608631.5|3.5209
-120.4|41.6|26|716678.0|4608631.5|3.5581
-120.4|41.6|27|716678.0|4608631.5|3.6124
-120.4|41.6|28|716678.0|4608631.5|3.6857
-120.4|41.6|29|716678.0|4608631.5|3.7722
-120.4|41.6|30|716678.0|4608631.5|3.8643
-120.4|41.6|31|716678.0|4608631.5|3.952
-120.4|41.6|32|716678.0|4608631.5|4.0252
-120.4|41.6|33|716678.0|4608631.5|4.0786
-120.4|41.6|34|716678.0|4608631.5|4.1088
-120.4|41.6|35|716678.0|4608631.5|4.1191
-120.4|41.6|36|716678.0|4608631.5|4.115
-120.4|41.6|37|716678.0|4608631.5|4.1041
-120.4|41.6|38|716678.0|4608631.5|4.0941
-120.4|41.6|39|716678.0|4608631.5|4.0902
-120.4|41.6|40|716678.0|4608631.5|4.0953
-120.4|41.6|41|716678.0|4608631.5|4.1072
-120.4|41.6|42|716678.0|4608631.5|4.1229
-120.4|41.6|43|716678.0|4608631.5|4.139
-120.4|41.6|44|716678.0|4608631.5|4.1529
-120.4|41.6|45|716678.0|4608631.5|4.161
-120.4|41.6|46|716678.0|4608631.5|4.1628
-120.4|41.6|47|716678.0|4608631.5|4.1613
-120.4|41.6|48|716678.0|4608631.5|4.159
-120.4|41.6|49|716678.0|4608631.5|4.1606
-120.4|41.6|50|716678.0|4608631.5|4.1655
-120.4|41.6|51|716678.0|4608631.5|4.1738
-120.4|41.6|52|716678.0|4608631.5|4.1836
-120.4|41.6|53|716678.0|4608631.5|4.1909
-120.4|41.6|54|716678.0|4608631.5|4.1947
-120.4|41.6|55|716678.0|4608631.5|4.1951
-120.4|41.6|56|716678.0|4608631.5|4.1889
-120.4|41.6|57|716678.0|4608631.5|4.1758
-120.4|41.6|58|716678.0|4608631.5|4.1573
-120.4|41.6|59|716678.0|4608631.5|4.1355
-120.4|41.6|60|716678.0|4608631.5|4.1126
-120.4|41.6|61|716678.0|4608631.5|4.0927
-120.4|41.6|62|716678.0|4608631.5|4.0809
-120.4|41.6|63|716678.0|4608631.5|4.0783
-120.4|41.6|64|716678.0|4608631.5|4.0832
-120.4|41.6|65|716678.0|4608631.5|4.093
-120.4|41.6|66|716678.0|4608631.5|4.1026
-120.4|41.6|67|716678.0|4608631.5|4.1082
-120.4|41.6|68|716678.0|4608631.5|4.1064
-120.4|41.6|69|716678.0|4608631.5|4.0961
-120.4|41.6|70|716678.0|4608631.5|4.0767
-120.4|41.6|71|716678.0|4608631.5|4.0493
-120.4|41.6|72|716678.0|4608631.5|4.0175
-120.4|41.6|73|716678.0|4608631.5|3.9831
-120.4|41.6|74|716678.0|4608631.5|3.9476
-120.4|41.6|75|716678.0|4608631.5|3.9178
-120.4|41.6|76|716678.0|4608631.5|3.8987
-120.4|41.6|77|716678.0|4608631.5|3.8908
-120.4|41.6|78|716678.0|4608631.5|3.8923
-120.4|41.6|79|716678.0|4608631.5|3.9008
-120.4|41.6|80|716678.0|4608631.5|3.9105
-120.4|41.8|-1|716007.2|4630838.7|2.777
-120.4|41.8|0|716007.2|4630838.7|2.8053
-120.4|41.8|1|716007.2|4630838.7|2.8717
-120.4|41.8|2|716007.2|4630838.7|2.9839
-120.4|41.8|3|716007.2|4630838.7|3.1086
-120.4|41.8|4|716007.2|4630838.7|3.1804
-120.4|41.8|5|716007.2|4630838.7|3.1922
-120.4|41.8|6|716007.2|4630838.7|3.2146
-120.4|41.8|7|716007.2|4630838.7|3.3183
-120.4|41.8|8|716007.2|4630838.7|3.4054
-120.4|41.8|9|716007.2|4630838.7|3.426
-120.4|41.8|10|716007.2|4630838.7|3.4454
-120.4|41.8|11|716007.2|4630838.7|3.5005
-120.4|41.8|12|716007.2|4630838.7|3.5343
-120.4|41.8|13|716007.2|4630838.7|3.5655
-120.4|41.8|14|716007.2|4630838.7|3.5808
-120.4|41.8|15|716007.2|4630838.7|3.5507
-120.4|41.8|16|716007.2|4630838.7|3.5349
-120.4|41.8|17|716007.2|4630838.7|3.53
-120.4|41.8|18|716007.2|4630838.7|3.5038
-120.4|41.8|19|716007.2|4630838.7|3.4687
-120.4|41.8|20|716007.2|4630838.7|3.4603
-120.4|41.8|21|716007.2|4630838.7|3.4586
-120.4|41.8|22|716007.2|4630838.7|3.4513
-120.4|41.8|23|716007.2|4630838.7|3.453
-120.4|41.8|24|716007.2|4630838.7|3.4669
-120.4|41.8|25|716007.2|4630838.7|3.4918
-120.4|41.8|26|716007.2|4630838.7|3.5265
-120.4|41.8|27|716007.2|4630838.7|3.575
-120.4|41.8|28|716007.2|4630838.7|3.6388
-120.4|41.8|29|716007.2|4630838.7|3.7166
-120.4|41.8|30|716007.2|4630838.7|3.8024
-120.4|41.8|31|716007.2|4630838.7|3.8888
-120.4|41.8|32|716007.2|4630838.7|3.9672
-120.4|41.8|33|716007.2|4630838.7|4.0291
-120.4|41.8|34|716007.2|4630838.7|4.0716
-120.4|41.8|35|716007.2|4630838.7|4.0936
-120.4|41.8|36|716007.2|4630838.7|4.0984
-120.4|41.8|37|716007.2|4630838.7|4.0914
-120.4|41.8|38|716007.2|4630838.7|4.08
-120.4|41.8|39|716007.2|4630838.7|4.0708
-120.4|41.8|40|716007.2|4630838.7|4.0677
-120.4|41.8|41|716007.2|4630838.7|4.0729
-120.4|41.8|42|716007.2|4630838.7|4.0842
-120.4|41.8|43|716007.2|4630838.7|4.0989
-120.4|41.8|44|716007.2|4630838.7|4.1145
-120.4|41.8|45|716007.2|4630838.7|4.1291
-120.4|41.8|46|716007.2|4630838.7|4.1403
-120.4|41.8|47|716007.2|4630838.7|4.1489
-120.4|41.8|48|716007.2|4630838.7|4.1574
-120.4|41.8|49|716007.2|4630838.7|4.1678
-120.4|41.8|50|716007.2|4630838.7|4.1821
-120.4|41.8|51|716007.2|4630838.7|4.1993
-120.4|41.8|52|716007.2|4630838.7|4.2163
-120.4|41.8|53|716007.2|4630838.7|4.2305
-120.4|41.8|54|716007.2|4630838.7|4.2376
-120.4|41.8|55|716007.2|4630838.7|4.2382
-120.4|41.8|56|716007.2|4630838.7|4.2327
-120.4|41.8|57|716007.2|4630838.7|4.2183
-120.4|41.8|58|716007.2|4630838.7|4.1968
-120.4|41.8|59|716007.2|4630838.7|4.1705
-120.4|41.8|60|716007.2|4630838.7|4.1426
-120.4|41.8|61|716007.2|4630838.7|4.1159
-120.4|41.8|62|716007.2|4630838.7|4.0935
-120.4|41.8|63|716007.2|4630838.7|4.0797
-120.4|41.8|64|716007.2|4630838.7|4.0743
-120.4|41.8|65|716007.2|4630838.7|4.075
-120.4|41.8|66|716007.2|4630838.7|4.0776
-120.4|41.8|67|716007.2|4630838.7|4.0803
-120.4|41.8|68|716007.2|4630838.7|4.0792
-120.4|41.8|69|716007.2|4630838.7|4.0723
-120.4|41.8|70|716007.2|4630838.7|4.0592
-120.4|41.8|71|716007.2|4630838.7|4.0406
-120.4|41.8|72|716007.2|4630838.7|4.0169
-120.4|41.8|73|716007.2|4630838.7|3.9906
-120.4|41.8|74|716007.2|4630838.7|3.962
-120.4|41.8|75|716007.2|4630838.7|3.9324
-120.4|41.8|76|716007.2|4630838.7|3.9092
-120.4|41.8|77|716007.2|4630838.7|3.8966
-120.4|41.8|78|716007.2|4630838.7|3.8952
-120.4|41.8|79|716007.2|4630838.7|3.9043
-120.4|41.8|80|716007.2|4630838.7|3.9194
-120.0|44.2|-1|739716.1|4898464.1|2.4981
-120.0|44.2|0|739716.1|4898464.1|2.5683
-120.0|44.2|1|739716.1|4898464.1|2.7188
-120.0|44.2|2|739716.1|4898464.1|2.8684
-120.0|44.2|3|739716.1|4898464.1|3.0507
-120.0|44.2|4|739716.1|4898464.1|3.1987
-120.0|44.2|5|739716.1|4898464.1|3.2776
-120.0|44.2|6|739716.1|4898464.1|3.3084
-120.0|44.2|7|739716.1|4898464.1|3.3529
-120.0|44.2|8|739716.1|4898464.1|3.4296
-120.0|44.2|9|739716.1|4898464.1|3.4816
-120.0|44.2|10|739716.1|4898464.1|3.4764
-120.0|44.2|11|739716.1|4898464.1|3.4594
-120.0|44.2|12|739716.1|4898464.1|3.4812
-120.0|44.2|13|739716.1|4898464.1|3.5236
-120.0|44.2|14|739716.1|4898464.1|3.5664
-120.0|44.2|15|739716.1|4898464.1|3.6011
-120.0|44.2|16|739716.1|4898464.1|3.6176
-120.0|44.2|17|739716.1|4898464.1|3.6132
-120.0|44.2|18|739716.1|4898464.1|3.5968
-120.0|44.2|19|739716.1|4898464.1|3.5829
-120.0|44.2|20|739716.1|4898464.1|3.5773
-120.0|44.2|21|739716.1|4898464.1|3.5779
-120.0|44.2|22|739716.1|4898464.1|3.5797
-120.0|44.2|23|739716.1|4898464.1|3.5842
-120.0|44.2|24|739716.1|4898464.1|3.5943
-120.0|44.2|25|739716.1|4898464.1|3.6123
-120.0|44.2|26|739716.1|4898464.1|3.6379
-120.0|44.2|27|739716.1|4898464.1|3.6694
-120.0|44.2|28|739716.1|4898464.1|3.7041
-120.0|44.2|29|739716.1|4898464.1|3.7427
-120.0|44.2|30|739716.1|4898464.1|3.7858
-120.0|44.2|31|739716.1|4898464.1|3.8366
-120.0|44.2|32|739716.1|4898464.1|3.8969
-120.0|44.2|33|739716.1|4898464.1|3.9686
-120.0|44.2|34|739716.1|4898464.1|4.0484
-120.0|44.2|35|739716.1|4898464.1|4.1315
-120.0|44.2|36|739716.1|4898464.1|4.2096
-120.0|44.2|37|739716.1|4898464.1|4.2762
-120.0|44.2|38|739716.1|4898464.1|4.3255
-120.0|44.2|39|739716.1|4898464.1|4.3552
-120.0|44.2|40|739716.1|4898464.1|4.3664
-120.0|44.2|41|739716.1|4898464.1|4.3612
-120.0|44.2|42|739716.1|4898464.1|4.3445
-120.0|44.2|43|739716.1|4898464.1|4.3209
-120.0|44.2|44|739716.1|4898464.1|4.2962
-120.0|44.2|45|739716.1|4898464.1|4.2741
-120.0|44.2|46|739716.1|4898464.1|4.2562
-120.0|44.2|47|739716.1|4898464.1|4.2413
-120.0|44.2|48|739716.1|4898464.1|4.2322
-120.0|44.2|49|739716.1|4898464.1|4.2288
-120.0|44.2|50|739716.1|4898464.1|4.2271
-120.0|44.2|51|739716.1|4898464.1|4.225
-120.0|44.2|52|739716.1|4898464.1|4.2221
-120.0|44.2|53|739716.1|4898464.1|4.2174
-120.0|44.2|54|739716.1|4898464.1|4.2105
-120.0|44.2|55|739716.1|4898464.1|4.2015
-120.0|44.2|56|739716.1|4898464.1|4.1916
-120.0|44.2|57|739716.1|4898464.1|4.1846
-120.0|44.2|58|739716.1|4898464.1|4.1824
-120.0|44.2|59|739716.1|4898464.1|4.1834
-120.0|44.2|60|739716.1|4898464.1|4.1855
-120.0|44.2|61|739716.1|4898464.1|4.1889
-120.0|44.2|62|739716.1|4898464.1|4.1907
-120.0|44.2|63|739716.1|4898464.1|4.1921
-120.0|44.2|64|739716.1|4898464.1|4.1956
-120.0|44.2|65|739716.1|4898464.1|4.1963
-120.0|44.2|66|739716.1|4898464.1|4.1878
-120.0|44.2|67|739716.1|4898464.1|4.1715
-120.0|44.2|68|739716.1|4898464.1|4.15
-120.0|44.2|69|739716.1|4898464.1|4.1245
-120.0|44.2|70|739716.1|4898464.1|4.0945
-120.0|44.2|71|739716.1|4898464.1|4.061
-120.0|44.2|72|739716.1|4898464.1|4.0259
-120.0|44.2|73|739716.1|4898464.1|3.9911
-120.0|44.2|74|739716.1|4898464.1|3.9595
-120.0|44.2|75|739716.1|4898464.1|3.9306
-120.0|44.2|76|739716.1|4898464.1|3.9067
-120.0|44.2|77|739716.1|4898464.1|3.8851
-120.0|44.2|78|739716.1|4898464.1|3.8656
-120.0|44.2|79|739716.1|4898464.1|3.8507
-120.0|44.2|80|739716.1|4898464.1|3.8412
-120.4|42.0|-1|715333.7|4653046.6|2.7432
-120.4|42.0|0|715333.7|4653046.6|2.772
-120.4|42.0|1|715333.7|4653046.6|2.8375
-120.4|42.0|2|715333.7|4653046.6|2.946
-120.4|42.0|3|715333.7|4653046.6|3.0647
-120.4|42.0|4|715333.7|4653046.6|3.1293
-120.4|42.0|5|715333.7|4653046.6|3.1362
-120.4|42.0|6|715333.7|4653046.6|3.168
-120.4|42.0|7|715333.7|4653046.6|3.2731
-120.4|42.0|8|715333.7|4653046.6|3.3516
-120.4|42.0|9|715333.7|4653046.6|3.3694
-120.4|42.0|10|715333.7|4653046.6|3.4025
-120.4|42.0|11|715333.7|4653046.6|3.4574
-120.4|42.0|12|715333.7|4653046.6|3.4927
-120.4|42.0|13|715333.7|4653046.6|3.5349
-120.4|42.0|14|715333.7|4653046.6|3.5332
-120.4|42.0|15|715333.7|4653046.6|3.4998
-120.4|42.0|16|715333.7|4653046.6|3.4944
-120.4|42.0|17|715333.7|4653046.6|3.4777
-120.4|42.0|18|715333.7|4653046.6|3.4436
-120.4|42.0|19|715333.7|4653046.6|3.4323
-120.4|42.0|20|715333.7|4653046.6|3.4474
-120.4|42.0|21|715333.7|4653046.6|3.4494
-120.4|42.0|22|715333.7|4653046.6|3.4475
-120.4|42.0|23|715333.7|4653046.6|3.4571
-120.4|42.0|24|715333.7|4653046.6|3.4777
-120.4|42.0|25|715333.7|4653046.6|3.507
-120.4|42.0|26|715333.7|4653046.6|3.5477
-120.4|42.0|27|715333.7|4653046.6|3.6028
-120.4|42.0|28|715333.7|4653046.6|3.6728
-120.4|42.0|29|715333.7|4653046.6|3.7549
-120.4|42.0|30|715333.7|4653046.6|3.8418
-120.4|42.0|31|715333.7|4653046.6|3.9265
-120.4|42.0|32|715333.7|4653046.6|4.0009
-120.4|42.0|33|715333.7|4653046.6|4.0594
-120.4|42.0|34|715333.7|4653046.6|4.0986
-120.4|42.0|35|715333.7|4653046.6|4.1186
-120.4|42.0|36|715333.7|4653046.6|4.1233
-120.4|42.0|37|715333.7|4653046.6|4.1185
-120.4|42.0|38|715333.7|4653046.6|4.1106
-120.4|42.0|39|715333.7|4653046.6|4.1055
-120.4|42.0|40|715333.7|4653046.6|4.1071
-120.4|42.0|41|715333.7|4653046.6|4.1152
-120.4|42.0|42|715333.7|4653046.6|4.129
-120.4|42.0|43|715333.7|4653046.6|4.146
-120.4|42.0|44|715333.7|4653046.6|4.1631
-120.4|42.0|45|715333.7|4653046.6|4.1789
-120.4|42.0|46|715333.7|4653046.6|4.1904
-120.4|42.0|47|715333.7|4653046.6|4.1987
-120.4|42.0|48|715333.7|4653046.6|4.2064
-120.4|42.0|49|715333.7|4653046.6|4.2144
-120.4|42.0|50|715333.7|4653046.6|4.2247
-120.4|42.0|51|715333.7|4653046.6|4.2375
-120.4|42.0|52|715333.7|4653046.6|4.2491
-120.4|42.0|53|715333.7|4653046.6|4.2576
-120.4|42.0|54|715333.7|4653046.6|4.2599
-120.4|42.0|55|715333.7|4653046.6|4.2564
-120.4|42.0|56|715333.7|4653046.6|4.2466
-120.4|42.0|57|715333.7|4653046.6|4.2297
-120.4|42.0|58|715333.7|4653046.6|4.2061
-120.4|42.0|59|715333.7|4653046.6|4.18
-120.4|42.0|60|715333.7|4653046.6|4.1535
-120.4|42.0|61|715333.7|4653046.6|4.1309
-120.4|42.0|62|715333.7|4653046.6|4.113
-120.4|42.0|63|715333.7|4653046.6|4.1048
-120.4|42.0|64|715333.7|4653046.6|4.1025
-120.4|42.0|65|715333.7|4653046.6|4.1022
-120.4|42.0|66|715333.7|4653046.6|4.0999
-120.4|42.0|67|715333.7|4653046.6|4.0928
-120.4|42.0|68|715333.7|4653046.6|4.0788
-120.4|42.0|69|715333.7|4653046.6|4.0561
-120.4|42.0|70|715333.7|4653046.6|4.0273
-120.4|42.0|71|715333.7|4653046.6|3.9944
-120.4|42.0|72|715333.7|4653046.6|3.9615
-120.4|42.0|73|715333.7|4653046.6|3.9318
-120.4|42.0|74|715333.7|4653046.6|3.9063
-120.4|42.0|75|715333.7|4653046.6|3.8874
-120.4|42.0|76|715333.7|4653046.6|3.8806
-120.4|42.0|77|715333.7|4653046.6|3.8877
-120.4|42.0|78|715333.7|4653046.6|3.9064
-120.4|42.0|79|715333.7|4653046.6|3.9334
-120.4|42.0|80|715333.7|4653046.6|3.9628
-120.4|42.2|-1|714657.6|4675255.1|2.7793
-120.4|42.2|0|714657.6|4675255.1|2.806
-120.4|42.2|1|714657.6|4675255.1|2.856
-120.4|42.2|2|714657.6|4675255.1|2.9426
-120.4|42.2|3|714657.6|4675255.1|3.0349
-120.4|42.2|4|714657.6|4675255.1|3.0634
-120.4|42.2|5|714657.6|4675255.1|3.0643
-120.4|42.2|6|714657.6|4675255.1|3.1203
-120.4|42.2|7|714657.6|4675255.1|3.2105
-120.4|42.2|8|714657.6|4675255.1|3.262
-120.4|42.2|9|714657.6|4675255.1|3.2676
-120.4|42.2|10|714657.6|4675255.1|3.3168
-120.4|42.2|11|714657.6|4675255.1|3.3714
-120.4|42.2|12|714657.6|4675255.1|3.4611
-120.4|42.2|13|714657.6|4675255.1|3.5153
-120.4|42.2|14|714657.6|4675255.1|3.4845
-120.4|42.2|15|714657.6|4675255.1|3.4625
-120.4|42.2|16|714657.6|4675255.1|3.439
-120.4|42.2|17|714657.6|4675255.1|3.3888
-120.4|42.2|18|714657.6|4675255.1|3.374
-120.4|42.2|19|714657.6|4675255.1|3.4113
-120.4|42.2|20|714657.6|4675255.1|3.4452
-120.4|42.2|21|714657.6|4675255.1|3.4602
-120.4|42.2|22|714657.6|4675255.1|3.4808
-120.4|42.2|23|714657.6|4675255.1|3.513
-120.4|42.2|24|714657.6|4675255.1|3.551
-120.4|42.2|25|714657.6|4675255.1|3.5945
-120.4|42.2|26|714657.6|4675255.1|3.6468
-120.4|42.2|27|714657.6|4675255.1|3.7105
-120.4|42.2|28|714657.6|4675255.1|3.7828
-120.4|42.2|29|714657.6|4675255.1|3.8568
-120.4|42.2|30|714657.6|4675255.1|3.9251
-120.4|42.2|31|714657.6|4675255.1|3.9832
-120.4|42.2|32|714657.6|4675255.1|4.0278
-120.4|42.2|33|714657.6|4675255.1|4.0583
-120.4|42.2|34|714657.6|4675255.1|4.0762
-120.4|42.2|35|714657.6|4675255.1|4.0856
-120.4|42.2|36|714657.6|4675255.1|4.0891
-120.4|42.2|37|714657.6|4675255.1|4.0903
-120.4|42.2|38|714657.6|4675255.1|4.0921
-120.4|42.2|39|714657.6|4675255.1|4.0952
-120.4|42.2|40|714657.6|4675255.1|4.0999
-120.4|42.2|41|714657.6|4675255.1|4.1058
-120.4|42.2|42|714657.6|4675255.1|4.1121
-120.4|42.2|43|714657.6|4675255.1|4.1195
-120.4|42.2|44|714657.6|4675255.1|4.128
-120.4|42.2|45|714657.6|4675255.1|4.1407
-120.4|42.2|46|714657.6|4675255.1|4.1575
-120.4|42.2|47|714657.6|4675255.1|4.1807
-120.4|42.2|48|714657.6|4675255.1|4.2095
-120.4|42.2|49|714657.6|4675255.1|4.2432
-120.4|42.2|50|714657.6|4675255.1|4.2779
-120.4|42.2|51|714657.6|4675255.1|4.3091
-120.4|42.2|52|714657.6|4675255.1|4.3315
-120.4|42.2|53|714657.6|4675255.1|4.3422
-120.4|42.2|54|714657.6|4675255.1|4.341
-120.4|42.2|55|714657.6|4675255.1|4.3299
-120.4|42.2|56|714657.6|4675255.1|4.3119
-120.4|42.2|57|714657.6|4675255.1|4.2892
-120.4|42.2|58|714657.6|4675255.1|4.2657
-120.4|42.2|59|714657.6|4675255.1|4.2446
-120.4|42.2|60|714657.6|4675255.1|4.2299
-120.4|42.2|61|714657.6|4675255.1|4.2213
-120.4|42.2|62|714657.6|4675255.1|4.2158
-120.4|42.2|63|714657.6|4675255.1|4.2143
-120.4|42.2|64|714657.6|4675255.1|4.2091
-120.4|42.2|65|714657.6|4675255.1|4.1935
-120.4|42.2|66|714657.6|4675255.1|4.1655
-120.4|42.2|67|714657.6|4675255.1|4.1243
-120.4|42.2|68|714657.6|4675255.1|4.0707
-120.4|42.2|69|714657.6|4675255.1|4.01
-120.4|42.2|70|714657.6|4675255.1|3.9484
-120.4|42.2|71|714657.6|4675255.1|3.8927
-120.4|42.2|72|714657.6|4675255.1|3.85
-120.4|42.2|73|714657.6|4675255.1|3.8233
-120.4|42.2|74|714657.6|4675255.1|3.8133
-120.4|42.2|75|714657.6|4675255.1|3.8204
-120.4|42.2|76|714657.6|4675255.1|3.8431
-120.4|42.2|77|714657.6|4675255.1|3.8776
-120.4|42.2|78|714657.6|4675255.1|3.9193
-120.4|42.2|79|714657.6|4675255.1|3.9624
-120.4|42.2|80|714657.6|4675255.1|3.9999
-120.4|42.6|-1|713297.5|4719674.0|1.6717
-120.4|42.6|0|713297.5|4719674.0|1.6857
-120.4|42.6|1|713297.5|4719674.0|1.9701
-120.4|42.6|2|713297.5|4719674.0|2.4434
-120.4|42.6|3|713297.5|4719674.0|2.883
-120.4|42.6|4|713297.5|4719674.0|3.1998
-120.4|42.6|5|713297.5|4719674.0|3.402
-120.4|42.6|6|713297.5|4719674.0|3.5154
-120.4|42.6|7|713297.5|4719674.0|3.5869
-120.4|42.6|8|713297.5|4719674.0|3.6362
-120.4|42.6|9|713297.5|4719674.0|3.7007
-120.4|42.6|10|713297.5|4719674.0|3.78
-120.4|42.6|11|713297.5|4719674.0|3.8428
-120.4|42.6|12|713297.5|4719674.0|3.8937
-120.4|42.6|13|713297.5|4719674.0|3.9263
-120.4|42.6|14|713297.5|4719674.0|3.9287
-120.4|42.6|15|713297.5|4719674.0|3.9143
-120.4|42.6|16|713297.5|4719674.0|3.902
-120.4|42.6|17|713297.5|4719674.0|3.8978
-120.4|42.6|18|713297.5|4719674.0|3.8858
-120.4|42.6|19|713297.5|4719674.0|3.8539
-120.4|42.6|20|713297.5|4719674.0|3.8063
-120.4|42.6|21|713297.5|4719674.0|3.7537
-120.4|42.6|22|713297.5|4719674.0|3.7004
-120.4|42.6|23|713297.5|4719674.0|3.6485
-120.4|42.6|24|713297.5|4719674.0|3.6012
-120.4|42.6|25|713297.5|4719674.0|3.5608
-120.4|42.6|26|713297.5|4719674.0|3.527
-120.4|42.6|27|713297.5|4719674.0|3.4983
-120.4|42.6|28|713297.5|4719674.0|3.4727
-120.4|42.6|29|713297.5|4719674.0|3.4516
-120.4|42.6|30|713297.5|4719674.0|3.4391
-120.4|42.6|31|713297.5|4719674.0|3.4396
-120.4|42.6|32|713297.5|4719674.0|3.458
-120.4|42.6|33|713297.5|4719674.0|3.4961
-120.4|42.6|34|713297.5|4719674.0|3.5537
-120.4|42.6|35|713297.5|4719674.0|3.6253
-120.4|42.6|36|713297.5|4719674.0|3.706
-120.4|42.6|37|713297.5|4719674.0|3.7902
-120.4|42.6|38|713297.5|4719674.0|3.8756
-120.4|42.6|39|713297.5|4719674.0|3.961
-120.4|42.6|40|713297.5|4719674.0|4.0484
-120.4|42.6|41|713297.5|4719674.0|4.1394
-120.4|42.6|42|713297.5|4719674.0|4.2328
-120.4|42.6|43|713297.5|4719674.0|4.331
-120.4|42.6|44|713297.5|4719674.0|4.4332
-120.4|42.6|45|713297.5|4719674.0|4.5268
-120.4|42.6|46|713297.5|4719674.0|4.6088
-120.4|42.6|47|713297.5|4719674.0|4.6807
-120.4|42.6|48|713297.5|4719674.0|4.7375
-120.4|42.6|49|713297.5|4719674.0|4.7788
-120.4|42.6|50|713297.5|4719674.0|4.809
-120.4|42.6|51|713297.5|4719674.0|4.8301
-120.4|42.6|52|713297.5|4719674.0|4.843
-120.4|42.6|53|713297.5|4719674.0|4.8518
-120.4|42.6|54|713297.5|4719674.0|4.857
-120.4|42.6|55|713297.5|4719674.0|4.8572
-120.4|42.6|56|713297.5|4719674.0|4.8531
-120.4|42.6|57|713297.5|4719674.0|4.8415
-120.4|42.6|58|713297.5|4719674.0|4.819
-120.4|42.6|59|713297.5|4719674.0|4.7844
